Date;Time;pH Output
Jul 13, 2023;6:18:46 PM;20,50
Jul 13, 2023;6:18:51 PM;0,00
Jul 13, 2023;6:19:16 PM;20,50
Jul 13, 2023;6:19:21 PM;20,53
Jul 13, 2023;6:19:26 PM;0,00
Jul 13, 2023;6:20:31 PM;20,50
Jul 13, 2023;6:20:36 PM;0,00
Jul 13, 2023;6:21:11 PM;20,52
Jul 13, 2023;6:21:16 PM;20,52
Jul 13, 2023;6:21:21 PM;0,00
Jul 13, 2023;6:21:41 PM;20,52
Jul 13, 2023;6:21:46 PM;20,52
Jul 13, 2023;6:21:51 PM;20,52
Jul 13, 2023;6:21:56 PM;0,00
Jul 13, 2023;6:22:31 PM;20,50
Jul 13, 2023;6:22:36 PM;0,00
Jul 13, 2023;6:24:21 PM;20,51
Jul 13, 2023;6:24:26 PM;20,51
Jul 13, 2023;6:24:31 PM;0,00
Jul 13, 2023;6:24:41 PM;20,51
Jul 13, 2023;6:24:51 PM;20,51
Jul 13, 2023;6:25:01 PM;20,51
Jul 13, 2023;6:25:06 PM;0,00
Jul 13, 2023;6:27:46 PM;20,51
Jul 13, 2023;6:27:51 PM;0,00
Jul 13, 2023;6:28:01 PM;20,51
Jul 13, 2023;6:28:06 PM;20,53
Jul 13, 2023;6:28:16 PM;20,53
Jul 13, 2023;6:28:21 PM;20,53
Jul 13, 2023;6:28:31 PM;20,51
Jul 13, 2023;6:28:36 PM;0,00
Jul 13, 2023;6:30:56 PM;20,50
Jul 13, 2023;6:31:01 PM;0,00
Jul 13, 2023;6:31:21 PM;20,52
Jul 13, 2023;6:31:31 PM;20,51
Jul 13, 2023;6:31:36 PM;20,51
Jul 13, 2023;6:31:41 PM;20,50
Jul 13, 2023;6:31:46 PM;20,50
Jul 13, 2023;6:31:51 PM;0,00
Jul 13, 2023;6:34:16 PM;20,51
Jul 13, 2023;6:34:21 PM;20,51
Jul 13, 2023;6:34:26 PM;20,52
Jul 13, 2023;6:34:36 PM;0,00
Jul 13, 2023;6:34:51 PM;20,53
Jul 13, 2023;6:34:56 PM;20,53
Jul 13, 2023;6:35:01 PM;20,54
Jul 13, 2023;6:35:06 PM;20,51
Jul 13, 2023;6:35:11 PM;0,00
Jul 13, 2023;6:37:31 PM;20,51
Jul 13, 2023;6:37:41 PM;0,00
Jul 13, 2023;6:37:56 PM;20,51
Jul 13, 2023;6:38:01 PM;20,54
Jul 13, 2023;6:38:06 PM;20,51
Jul 13, 2023;6:38:11 PM;20,51
Jul 13, 2023;6:38:21 PM;20,50
Jul 13, 2023;6:38:26 PM;20,50
Jul 13, 2023;6:38:31 PM;0,00
Jul 13, 2023;6:41:26 PM;20,50
Jul 13, 2023;6:41:36 PM;20,50
Jul 13, 2023;6:41:41 PM;20,50
Jul 13, 2023;6:41:51 PM;20,51
Jul 13, 2023;6:41:56 PM;20,51
Jul 13, 2023;6:42:01 PM;0,00
Jul 13, 2023;6:43:51 PM;20,51
Jul 13, 2023;6:43:56 PM;0,00
Jul 13, 2023;6:44:06 PM;20,50
Jul 13, 2023;6:44:11 PM;20,53
Jul 13, 2023;6:44:16 PM;20,53
Jul 13, 2023;6:44:21 PM;20,52
Jul 13, 2023;6:44:26 PM;20,53
Jul 13, 2023;6:44:31 PM;0,00
Jul 13, 2023;6:44:56 PM;20,50
Jul 13, 2023;6:47:01 PM;20,52
Jul 13, 2023;6:47:21 PM;20,54
Jul 13, 2023;6:47:26 PM;20,55
Jul 13, 2023;6:47:31 PM;20,55
Jul 13, 2023;6:47:36 PM;20,54
Jul 13, 2023;6:47:46 PM;20,53
Jul 13, 2023;6:47:51 PM;20,51
Jul 13, 2023;6:47:56 PM;0,00
Jul 13, 2023;6:50:21 PM;20,50
Jul 13, 2023;6:50:26 PM;20,50
Jul 13, 2023;6:50:31 PM;0,00
Jul 13, 2023;6:50:46 PM;20,51
Jul 13, 2023;6:50:51 PM;20,52
Jul 13, 2023;6:50:56 PM;20,52
Jul 13, 2023;6:51:06 PM;0,00
Jul 13, 2023;6:53:21 PM;20,51
Jul 13, 2023;6:53:26 PM;20,51
Jul 13, 2023;6:53:31 PM;20,51
Jul 13, 2023;6:53:36 PM;20,51
Jul 13, 2023;6:53:41 PM;20,52
Jul 13, 2023;6:53:46 PM;20,52
Jul 13, 2023;6:53:56 PM;20,50
Jul 13, 2023;6:56:51 PM;20,50
Jul 13, 2023;6:56:56 PM;0,00
Jul 13, 2023;6:57:11 PM;20,52
Jul 13, 2023;6:57:16 PM;20,53
Jul 13, 2023;6:57:21 PM;20,53
Jul 13, 2023;6:57:31 PM;20,54
Jul 13, 2023;6:57:36 PM;20,54
Jul 13, 2023;6:57:41 PM;20,52
Jul 13, 2023;6:57:51 PM;20,50
Jul 13, 2023;7:01:01 PM;20,52
Jul 13, 2023;7:01:11 PM;20,51
Jul 13, 2023;7:01:16 PM;20,52
Jul 13, 2023;7:01:21 PM;20,54
Jul 13, 2023;7:01:31 PM;20,52
Jul 13, 2023;7:01:41 PM;0,00
Jul 13, 2023;7:03:46 PM;20,50
Jul 13, 2023;7:03:51 PM;20,50
Jul 13, 2023;7:03:56 PM;20,50
Jul 13, 2023;7:04:01 PM;20,50
Jul 13, 2023;7:04:06 PM;20,50
Jul 13, 2023;7:04:11 PM;20,50
Jul 13, 2023;7:04:16 PM;0,00
Jul 13, 2023;7:06:01 PM;20,51
Jul 13, 2023;7:06:06 PM;20,51
Jul 13, 2023;7:06:11 PM;20,51
Jul 13, 2023;7:06:21 PM;20,52
Jul 13, 2023;7:06:31 PM;0,00
Jul 13, 2023;7:08:41 PM;20,51
Jul 13, 2023;7:08:51 PM;20,52
Jul 13, 2023;7:08:56 PM;20,51
Jul 13, 2023;7:09:01 PM;20,53
Jul 13, 2023;7:09:06 PM;20,53
Jul 13, 2023;7:09:11 PM;20,51
Jul 13, 2023;7:11:16 PM;20,50
Jul 13, 2023;7:11:21 PM;0,00
Jul 13, 2023;7:11:36 PM;20,52
Jul 13, 2023;7:11:41 PM;20,52
Jul 13, 2023;7:11:46 PM;20,53
Jul 13, 2023;7:11:51 PM;20,51
Jul 13, 2023;7:11:56 PM;0,00
Jul 13, 2023;7:12:11 PM;20,52
Jul 13, 2023;7:12:16 PM;20,52
Jul 13, 2023;7:12:21 PM;0,00
Jul 13, 2023;7:14:11 PM;20,51
Jul 13, 2023;7:14:16 PM;0,00
Jul 13, 2023;7:14:26 PM;20,51
Jul 13, 2023;7:14:31 PM;20,54
Jul 13, 2023;7:14:36 PM;20,54
Jul 13, 2023;7:14:41 PM;20,53
Jul 13, 2023;7:14:51 PM;0,00
Jul 13, 2023;7:16:37 PM;20,50
Jul 13, 2023;7:16:42 PM;20,50
Jul 13, 2023;7:16:47 PM;0,00
Jul 13, 2023;7:17:02 PM;20,51
Jul 13, 2023;7:17:07 PM;20,53
Jul 13, 2023;7:17:12 PM;20,52
Jul 13, 2023;7:17:17 PM;20,52
Jul 13, 2023;7:17:22 PM;20,52
Jul 13, 2023;7:17:27 PM;0,00
Jul 13, 2023;7:19:07 PM;20,50
Jul 13, 2023;7:19:12 PM;20,52
Jul 13, 2023;7:19:17 PM;20,52
Jul 13, 2023;7:19:22 PM;20,50
Jul 13, 2023;7:19:27 PM;20,50
Jul 13, 2023;7:19:32 PM;0,00
Jul 13, 2023;7:19:47 PM;20,51
Jul 13, 2023;7:19:57 PM;20,52
Jul 13, 2023;7:20:02 PM;0,00
Jul 13, 2023;7:22:17 PM;20,50
Jul 13, 2023;7:22:22 PM;0,00
Jul 13, 2023;7:22:37 PM;20,52
Jul 13, 2023;7:22:42 PM;20,53
Jul 13, 2023;7:22:47 PM;20,53
Jul 13, 2023;7:22:57 PM;20,51
Jul 13, 2023;7:23:02 PM;0,00
Jul 13, 2023;7:24:42 PM;20,50
Jul 13, 2023;7:24:47 PM;0,00
Jul 13, 2023;7:25:02 PM;20,51
Jul 13, 2023;7:25:07 PM;20,51
Jul 13, 2023;7:25:12 PM;20,53
Jul 13, 2023;7:25:17 PM;20,52
Jul 13, 2023;7:25:22 PM;20,51
Jul 13, 2023;7:25:27 PM;20,51
Jul 13, 2023;7:25:32 PM;0,00
Jul 13, 2023;7:28:42 PM;20,51
Jul 13, 2023;7:28:52 PM;20,52
Jul 13, 2023;7:28:57 PM;20,52
Jul 13, 2023;7:29:02 PM;20,54
Jul 13, 2023;7:29:07 PM;20,54
Jul 13, 2023;7:29:12 PM;20,54
Jul 13, 2023;7:29:17 PM;20,51
Jul 13, 2023;7:31:42 PM;20,50
Jul 13, 2023;7:31:47 PM;20,51
Jul 13, 2023;7:31:52 PM;20,51
Jul 13, 2023;7:32:02 PM;20,52
Jul 13, 2023;7:32:07 PM;20,52
Jul 13, 2023;7:32:12 PM;20,51
Jul 13, 2023;7:32:17 PM;0,00
Jul 13, 2023;7:34:32 PM;20,52
Jul 13, 2023;7:34:37 PM;20,50
Jul 13, 2023;7:34:42 PM;20,52
Jul 13, 2023;7:34:52 PM;20,53
Jul 13, 2023;7:34:57 PM;20,52
Jul 13, 2023;7:35:02 PM;20,52
Jul 13, 2023;7:35:07 PM;20,51
Jul 13, 2023;7:35:12 PM;0,00
Jul 13, 2023;7:37:37 PM;20,52
Jul 13, 2023;7:37:42 PM;20,52
Jul 13, 2023;7:37:47 PM;20,51
Jul 13, 2023;7:37:57 PM;20,51
Jul 13, 2023;7:38:02 PM;20,51
Jul 13, 2023;7:38:07 PM;20,52
Jul 13, 2023;7:40:07 PM;20,50
Jul 13, 2023;7:40:12 PM;20,51
Jul 13, 2023;7:40:17 PM;20,51
Jul 13, 2023;7:40:22 PM;0,00
Jul 13, 2023;7:40:27 PM;20,51
Jul 13, 2023;7:40:32 PM;20,51
Jul 13, 2023;7:40:37 PM;20,51
Jul 13, 2023;7:40:42 PM;0,00
Jul 13, 2023;7:42:17 PM;20,50
Jul 13, 2023;7:42:22 PM;20,50
Jul 13, 2023;7:42:27 PM;0,00
Jul 13, 2023;7:42:37 PM;20,50
Jul 13, 2023;7:42:42 PM;20,52
Jul 13, 2023;7:42:47 PM;20,51
Jul 13, 2023;7:42:52 PM;0,00
Jul 13, 2023;7:44:37 PM;20,50
Jul 13, 2023;7:44:42 PM;20,50
Jul 13, 2023;7:45:02 PM;20,51
Jul 13, 2023;7:45:07 PM;20,51
Jul 13, 2023;7:45:12 PM;20,51
Jul 13, 2023;7:45:17 PM;20,51
Jul 13, 2023;7:45:22 PM;0,00
Jul 13, 2023;7:45:42 PM;20,51
Jul 13, 2023;7:45:47 PM;0,00
Jul 13, 2023;7:47:27 PM;20,51
Jul 13, 2023;7:47:32 PM;20,50
Jul 13, 2023;7:47:37 PM;20,50
Jul 13, 2023;7:47:42 PM;0,00
Jul 13, 2023;7:47:52 PM;20,52
Jul 13, 2023;7:47:57 PM;20,51
Jul 13, 2023;7:48:02 PM;0,00
Jul 13, 2023;7:49:47 PM;20,52
Jul 13, 2023;7:49:52 PM;20,52
Jul 13, 2023;7:49:57 PM;20,50
Jul 13, 2023;7:50:12 PM;20,51
Jul 13, 2023;7:50:17 PM;20,52
Jul 13, 2023;7:50:27 PM;20,51
Jul 13, 2023;7:50:32 PM;0,00
Jul 13, 2023;7:52:32 PM;20,50
Jul 13, 2023;7:52:52 PM;20,54
Jul 13, 2023;7:52:57 PM;20,55
Jul 13, 2023;7:53:02 PM;20,55
Jul 13, 2023;7:53:12 PM;20,52
Jul 13, 2023;7:53:17 PM;20,52
Jul 13, 2023;7:53:22 PM;20,51
Jul 13, 2023;7:53:27 PM;0,00
Jul 13, 2023;7:55:32 PM;20,51
Jul 13, 2023;7:55:42 PM;20,50
Jul 13, 2023;7:55:47 PM;20,51
Jul 13, 2023;7:55:52 PM;20,52
Jul 13, 2023;7:55:57 PM;20,52
Jul 13, 2023;7:56:02 PM;20,51
Jul 13, 2023;7:56:07 PM;0,00
Jul 13, 2023;7:58:02 PM;20,51
Jul 13, 2023;7:58:07 PM;0,00
Jul 13, 2023;7:58:12 PM;20,50
Jul 13, 2023;7:58:17 PM;20,50
Jul 13, 2023;7:58:27 PM;20,51
Jul 13, 2023;7:58:32 PM;20,51
Jul 13, 2023;7:58:42 PM;0,00
Jul 13, 2023;7:58:57 PM;20,51
Jul 13, 2023;7:59:02 PM;0,00
Jul 13, 2023;8:01:02 PM;20,51
Jul 13, 2023;8:01:07 PM;20,52
Jul 13, 2023;8:01:12 PM;20,52
Jul 13, 2023;8:01:17 PM;20,52
Jul 13, 2023;8:01:22 PM;20,52
Jul 13, 2023;8:01:32 PM;20,52
Jul 13, 2023;8:01:37 PM;20,51
Jul 13, 2023;8:01:42 PM;0,00
Jul 13, 2023;8:03:42 PM;20,50
Jul 13, 2023;8:03:47 PM;20,50
Jul 13, 2023;8:03:52 PM;0,00
Jul 13, 2023;8:04:02 PM;20,52
Jul 13, 2023;8:04:07 PM;20,52
Jul 13, 2023;8:04:12 PM;20,53
Jul 13, 2023;8:04:17 PM;20,50
Jul 13, 2023;8:04:22 PM;20,50
Jul 13, 2023;8:04:27 PM;0,00
Jul 13, 2023;8:09:27 PM;20,50
Jul 13, 2023;8:09:32 PM;20,50
Jul 13, 2023;8:09:37 PM;20,50
Jul 13, 2023;8:09:42 PM;0,00
Jul 13, 2023;8:09:52 PM;20,52
Jul 13, 2023;8:09:57 PM;20,52
Jul 13, 2023;8:10:07 PM;0,00
Jul 13, 2023;8:10:22 PM;20,51
Jul 13, 2023;8:10:27 PM;20,52
Jul 13, 2023;8:10:32 PM;20,52
Jul 13, 2023;8:10:37 PM;0,00
Jul 13, 2023;8:19:38 PM;20,51
Jul 13, 2023;8:19:43 PM;0,00
Jul 13, 2023;8:19:58 PM;20,52
Jul 13, 2023;8:20:03 PM;20,55
Jul 13, 2023;8:20:08 PM;20,54
Jul 13, 2023;8:20:13 PM;20,54
Jul 13, 2023;8:20:18 PM;20,53
Jul 13, 2023;8:20:23 PM;20,51
Jul 13, 2023;8:20:28 PM;20,51
Jul 13, 2023;8:20:33 PM;20,50
Jul 13, 2023;8:20:38 PM;0,00
Jul 13, 2023;8:27:53 PM;20,50
Jul 13, 2023;8:27:58 PM;20,52
Jul 13, 2023;8:28:03 PM;20,52
Jul 13, 2023;8:28:08 PM;0,00
Jul 13, 2023;8:28:13 PM;20,52
Jul 13, 2023;8:28:18 PM;20,52
Jul 13, 2023;8:28:23 PM;20,54
Jul 13, 2023;8:28:28 PM;20,52
Jul 13, 2023;8:28:38 PM;20,50
Jul 13, 2023;8:28:43 PM;0,00
Jul 13, 2023;8:34:53 PM;20,52
Jul 13, 2023;8:34:58 PM;20,52
Jul 13, 2023;8:35:03 PM;20,52
Jul 13, 2023;8:35:08 PM;0,00
Jul 13, 2023;8:35:18 PM;20,52
Jul 13, 2023;8:35:23 PM;20,54
Jul 13, 2023;8:35:33 PM;20,53
Jul 13, 2023;8:35:38 PM;20,53
Jul 13, 2023;8:35:43 PM;0,00
Jul 13, 2023;8:41:23 PM;20,52
Jul 13, 2023;8:41:28 PM;20,52
Jul 13, 2023;8:41:33 PM;20,52
Jul 13, 2023;8:41:38 PM;0,00
Jul 13, 2023;8:41:48 PM;20,52
Jul 13, 2023;8:41:53 PM;20,56
Jul 13, 2023;8:41:58 PM;20,54
Jul 13, 2023;8:42:03 PM;20,54
Jul 13, 2023;8:42:08 PM;20,53
Jul 13, 2023;8:42:28 PM;20,52
Jul 13, 2023;8:42:38 PM;20,53
Jul 13, 2023;8:42:43 PM;0,00
Jul 13, 2023;8:48:48 PM;20,51
Jul 13, 2023;8:48:58 PM;0,00
Jul 13, 2023;8:49:08 PM;20,50
Jul 13, 2023;8:49:18 PM;20,54
Jul 13, 2023;8:49:23 PM;20,53
Jul 13, 2023;8:49:28 PM;20,53
Jul 13, 2023;8:49:38 PM;20,51
Jul 13, 2023;8:49:43 PM;0,00
Jul 13, 2023;8:55:38 PM;20,51
Jul 13, 2023;8:55:43 PM;20,51
Jul 13, 2023;8:55:53 PM;0,00
Jul 13, 2023;8:55:58 PM;20,52
Jul 13, 2023;8:56:03 PM;20,52
Jul 13, 2023;8:56:08 PM;20,55
Jul 13, 2023;8:56:18 PM;20,53
Jul 13, 2023;8:56:23 PM;20,52
Jul 13, 2023;8:56:28 PM;20,50
Jul 13, 2023;9:02:18 PM;20,51
Jul 13, 2023;9:02:23 PM;20,53
Jul 13, 2023;9:02:28 PM;20,53
Jul 13, 2023;9:02:33 PM;0,00
Jul 13, 2023;9:02:38 PM;20,51
Jul 13, 2023;9:02:43 PM;20,51
Jul 13, 2023;9:02:53 PM;20,52
Jul 13, 2023;9:02:58 PM;0,00
Jul 13, 2023;9:03:23 PM;20,53
Jul 13, 2023;9:07:13 PM;20,50
Jul 13, 2023;9:07:18 PM;20,50
Jul 13, 2023;9:07:23 PM;20,50
Jul 13, 2023;9:07:38 PM;20,52
Jul 13, 2023;9:07:43 PM;20,52
Jul 13, 2023;9:07:53 PM;20,52
Jul 13, 2023;9:07:58 PM;20,52
Jul 13, 2023;9:08:03 PM;0,00
Jul 13, 2023;9:11:58 PM;20,51
Jul 13, 2023;9:12:03 PM;20,51
Jul 13, 2023;9:12:28 PM;20,53
Jul 13, 2023;9:12:33 PM;20,53
Jul 13, 2023;9:12:43 PM;20,51
Jul 13, 2023;9:12:48 PM;20,51
Jul 13, 2023;9:13:18 PM;20,52
Jul 13, 2023;9:13:23 PM;0,00
Jul 13, 2023;9:16:53 PM;20,50
Jul 13, 2023;9:17:03 PM;20,52
Jul 13, 2023;9:17:13 PM;20,51
Jul 13, 2023;9:17:23 PM;20,52
Jul 13, 2023;9:17:43 PM;20,51
Jul 13, 2023;9:17:48 PM;0,00
Jul 13, 2023;9:18:08 PM;20,50
Jul 13, 2023;9:18:13 PM;20,50
Jul 13, 2023;9:22:24 PM;20,52
Jul 13, 2023;9:22:39 PM;20,50
Jul 13, 2023;9:22:48 PM;20,53
Jul 13, 2023;9:22:54 PM;20,53
Jul 13, 2023;9:22:59 PM;20,53
Jul 13, 2023;9:23:09 PM;20,51
Jul 13, 2023;9:23:14 PM;0,00
Jul 13, 2023;9:27:29 PM;20,51
Jul 13, 2023;9:27:34 PM;20,51
Jul 13, 2023;9:27:54 PM;20,52
Jul 13, 2023;9:28:04 PM;20,53
Jul 13, 2023;9:28:09 PM;20,53
Jul 13, 2023;9:28:14 PM;20,53
Jul 13, 2023;9:28:24 PM;20,51
Jul 13, 2023;9:33:14 PM;20,51
Jul 13, 2023;9:33:19 PM;0,00
Jul 13, 2023;9:33:34 PM;20,53
Jul 13, 2023;9:33:39 PM;20,53
Jul 13, 2023;9:33:44 PM;20,55
Jul 13, 2023;9:33:49 PM;20,53
Jul 13, 2023;9:33:54 PM;20,54
Jul 13, 2023;9:33:59 PM;20,54
Jul 13, 2023;9:34:04 PM;20,51
Jul 13, 2023;9:38:14 PM;20,50
Jul 13, 2023;9:38:19 PM;20,50
Jul 13, 2023;9:38:24 PM;20,51
Jul 13, 2023;9:38:29 PM;0,00
Jul 13, 2023;9:38:34 PM;20,50
Jul 13, 2023;9:38:39 PM;20,50
Jul 13, 2023;9:38:44 PM;20,51
Jul 13, 2023;9:39:04 PM;20,50
Jul 13, 2023;9:39:09 PM;20,53
Jul 13, 2023;9:39:14 PM;20,53
Jul 13, 2023;9:39:19 PM;0,00
Jul 13, 2023;9:43:54 PM;20,50
Jul 13, 2023;9:43:59 PM;20,50
Jul 13, 2023;9:44:04 PM;0,00
Jul 13, 2023;9:44:14 PM;20,50
Jul 13, 2023;9:44:24 PM;20,53
Jul 13, 2023;9:44:29 PM;20,52
Jul 13, 2023;9:44:34 PM;20,52
Jul 13, 2023;9:44:39 PM;0,00
Jul 13, 2023;9:45:04 PM;20,51
Jul 13, 2023;9:45:09 PM;20,51
Jul 13, 2023;9:45:14 PM;0,00
Jul 13, 2023;9:49:54 PM;20,50
Jul 13, 2023;9:50:14 PM;20,51
Jul 13, 2023;9:50:19 PM;20,51
Jul 13, 2023;9:50:24 PM;20,52
Jul 13, 2023;9:50:29 PM;20,50
Jul 13, 2023;9:50:34 PM;20,51
Jul 13, 2023;9:50:44 PM;0,00
Jul 13, 2023;9:51:09 PM;20,51
Jul 13, 2023;9:51:14 PM;20,51
Jul 13, 2023;9:51:19 PM;0,00
Jul 13, 2023;9:54:34 PM;20,50
Jul 13, 2023;9:54:39 PM;0,00
Jul 13, 2023;9:55:04 PM;20,52
Jul 13, 2023;9:55:09 PM;20,54
Jul 13, 2023;9:55:14 PM;20,52
Jul 13, 2023;9:55:19 PM;20,52
Jul 13, 2023;9:55:29 PM;20,51
Jul 13, 2023;9:55:34 PM;20,51
Jul 13, 2023;9:55:39 PM;0,00
Jul 13, 2023;9:59:44 PM;20,51
Jul 13, 2023;9:59:49 PM;20,52
Jul 13, 2023;9:59:54 PM;0,00
Jul 13, 2023;10:00:04 PM;20,51
Jul 13, 2023;10:00:14 PM;20,52
Jul 13, 2023;10:00:19 PM;20,52
Jul 13, 2023;10:00:24 PM;0,00
Jul 13, 2023;10:00:44 PM;20,53
Jul 13, 2023;10:00:49 PM;20,53
Jul 13, 2023;10:04:24 PM;20,51
Jul 13, 2023;10:04:29 PM;20,51
Jul 13, 2023;10:04:49 PM;20,51
Jul 13, 2023;10:04:54 PM;20,51
Jul 13, 2023;10:04:59 PM;20,54
Jul 13, 2023;10:05:09 PM;20,51
Jul 13, 2023;10:05:14 PM;20,50
Jul 13, 2023;10:09:04 PM;20,51
Jul 13, 2023;10:09:24 PM;20,51
Jul 13, 2023;10:09:29 PM;20,51
Jul 13, 2023;10:09:34 PM;20,53
Jul 13, 2023;10:09:39 PM;20,51
Jul 13, 2023;10:09:44 PM;20,53
Jul 13, 2023;10:09:49 PM;20,53
Jul 13, 2023;10:09:54 PM;0,00
Jul 13, 2023;10:13:24 PM;20,51
Jul 13, 2023;10:13:29 PM;0,00
Jul 13, 2023;10:13:44 PM;20,52
Jul 13, 2023;10:13:49 PM;20,55
Jul 13, 2023;10:13:54 PM;20,55
Jul 13, 2023;10:14:04 PM;20,52
Jul 13, 2023;10:14:09 PM;20,52
Jul 13, 2023;10:14:19 PM;20,50
Jul 13, 2023;10:14:24 PM;0,00
Jul 13, 2023;10:18:24 PM;20,50
Jul 13, 2023;10:18:29 PM;20,50
Jul 13, 2023;10:18:34 PM;20,50
Jul 13, 2023;10:18:54 PM;20,51
Jul 13, 2023;10:18:59 PM;20,56
Jul 13, 2023;10:19:04 PM;20,52
Jul 13, 2023;10:19:14 PM;20,51
Jul 13, 2023;10:19:19 PM;20,50
Jul 13, 2023;10:19:24 PM;20,50
Jul 13, 2023;10:19:29 PM;0,00
Jul 13, 2023;10:24:44 PM;20,51
Jul 13, 2023;10:24:54 PM;20,51
Jul 13, 2023;10:24:59 PM;20,51
Jul 13, 2023;10:25:09 PM;20,52
Jul 13, 2023;10:25:14 PM;20,52
Jul 13, 2023;10:25:19 PM;20,52
Jul 13, 2023;10:25:24 PM;0,00
Jul 13, 2023;10:28:40 PM;20,50
Jul 13, 2023;10:28:45 PM;20,50
Jul 13, 2023;10:28:50 PM;0,00
Jul 13, 2023;10:29:10 PM;20,52
Jul 13, 2023;10:29:15 PM;20,54
Jul 13, 2023;10:29:25 PM;20,52
Jul 13, 2023;10:29:30 PM;20,51
Jul 13, 2023;10:29:35 PM;0,00
Jul 13, 2023;10:30:05 PM;20,50
Jul 13, 2023;10:30:10 PM;0,00
Jul 13, 2023;10:33:05 PM;20,51
Jul 13, 2023;10:33:10 PM;20,51
Jul 13, 2023;10:33:30 PM;20,50
Jul 13, 2023;10:33:35 PM;20,55
Jul 13, 2023;10:33:45 PM;20,51
Jul 13, 2023;10:33:50 PM;0,00
Jul 13, 2023;10:34:10 PM;20,51
Jul 13, 2023;10:36:30 PM;20,52
Jul 13, 2023;10:36:35 PM;0,00
Jul 13, 2023;10:36:50 PM;20,53
Jul 13, 2023;10:36:55 PM;20,53
Jul 13, 2023;10:37:00 PM;20,55
Jul 13, 2023;10:37:05 PM;20,53
Jul 13, 2023;10:37:10 PM;20,52
Jul 13, 2023;10:37:15 PM;20,52
Jul 13, 2023;10:37:20 PM;0,00
Jul 13, 2023;10:39:55 PM;20,51
Jul 13, 2023;10:40:00 PM;20,51
Jul 13, 2023;10:40:05 PM;0,00
Jul 13, 2023;10:40:20 PM;20,52
Jul 13, 2023;10:40:25 PM;20,52
Jul 13, 2023;10:40:30 PM;20,53
Jul 13, 2023;10:40:40 PM;0,00
Jul 13, 2023;10:41:05 PM;20,51
Jul 13, 2023;10:41:10 PM;0,00
Jul 13, 2023;10:41:45 PM;20,51
Jul 13, 2023;10:41:50 PM;0,00
Jul 13, 2023;10:43:45 PM;20,50
Jul 13, 2023;10:43:50 PM;0,00
Jul 13, 2023;10:44:10 PM;20,53
Jul 13, 2023;10:44:20 PM;20,51
Jul 13, 2023;10:44:25 PM;20,51
Jul 13, 2023;10:44:30 PM;20,51
Jul 13, 2023;10:44:35 PM;20,50
Jul 13, 2023;10:44:40 PM;0,00
Jul 13, 2023;10:47:00 PM;20,50
Jul 13, 2023;10:47:05 PM;0,00
Jul 13, 2023;10:47:20 PM;20,52
Jul 13, 2023;10:47:30 PM;20,54
Jul 13, 2023;10:47:40 PM;20,50
Jul 13, 2023;10:47:45 PM;20,51
Jul 13, 2023;10:50:00 PM;20,50
Jul 13, 2023;10:50:05 PM;20,50
Jul 13, 2023;10:50:10 PM;0,00
Jul 13, 2023;10:50:30 PM;20,51
Jul 13, 2023;10:50:35 PM;20,52
Jul 13, 2023;10:50:40 PM;20,52
Jul 13, 2023;10:50:45 PM;0,00
Jul 13, 2023;10:51:00 PM;20,50
Jul 13, 2023;10:51:05 PM;20,53
Jul 13, 2023;10:51:10 PM;0,00
Jul 13, 2023;10:51:25 PM;20,50
Jul 13, 2023;10:51:35 PM;0,00
Jul 13, 2023;10:54:20 PM;20,50
Jul 13, 2023;10:54:25 PM;20,50
Jul 13, 2023;10:54:30 PM;0,00
Jul 13, 2023;10:54:40 PM;20,50
Jul 13, 2023;10:54:45 PM;20,50
Jul 13, 2023;10:54:50 PM;20,53
Jul 13, 2023;10:55:00 PM;20,51
Jul 13, 2023;10:55:05 PM;20,50
Jul 13, 2023;10:55:10 PM;0,00
Jul 13, 2023;10:58:20 PM;20,51
Jul 13, 2023;10:58:25 PM;0,00
Jul 13, 2023;10:58:40 PM;20,53
Jul 13, 2023;10:58:45 PM;20,55
Jul 13, 2023;10:58:50 PM;20,55
Jul 13, 2023;10:58:55 PM;20,53
Jul 13, 2023;10:59:00 PM;20,52
Jul 13, 2023;10:59:05 PM;20,52
Jul 13, 2023;10:59:10 PM;20,50
Jul 13, 2023;10:59:15 PM;20,50
Jul 13, 2023;10:59:20 PM;0,00
Jul 13, 2023;11:02:25 PM;20,50
Jul 13, 2023;11:02:30 PM;0,00
Jul 13, 2023;11:02:45 PM;20,53
Jul 13, 2023;11:02:50 PM;20,55
Jul 13, 2023;11:02:55 PM;20,55
Jul 13, 2023;11:03:00 PM;20,53
Jul 13, 2023;11:03:10 PM;20,54
Jul 13, 2023;11:03:15 PM;20,52
Jul 13, 2023;11:03:20 PM;0,00
Jul 13, 2023;11:03:40 PM;20,51
Jul 13, 2023;11:03:50 PM;0,00
Jul 13, 2023;11:07:05 PM;20,50
Jul 13, 2023;11:07:10 PM;0,00
Jul 13, 2023;11:07:20 PM;20,51
Jul 13, 2023;11:07:25 PM;20,52
Jul 13, 2023;11:07:30 PM;20,54
Jul 13, 2023;11:07:40 PM;20,54
Jul 13, 2023;11:08:00 PM;20,51
Jul 13, 2023;11:08:05 PM;0,00
Jul 13, 2023;11:10:15 PM;20,50
Jul 13, 2023;11:10:20 PM;20,52
Jul 13, 2023;11:10:35 PM;20,51
Jul 13, 2023;11:10:40 PM;20,53
