Date;Time;pH Output
Jun 1, 2023;1:20:00 PM;20,51
Jun 1, 2023;1:20:05 PM;20,53
Jun 1, 2023;1:20:10 PM;20,53
Jun 1, 2023;1:20:15 PM;20,53
Jun 1, 2023;1:20:25 PM;0,00
Jun 1, 2023;1:25:00 PM;20,51
Jun 1, 2023;1:25:05 PM;20,52
Jun 1, 2023;1:25:10 PM;20,52
Jun 1, 2023;1:25:20 PM;20,51
Jun 1, 2023;1:25:25 PM;20,51
Jun 1, 2023;1:25:30 PM;0,00
Jun 1, 2023;1:31:45 PM;20,51
Jun 1, 2023;1:31:50 PM;20,51
Jun 1, 2023;1:31:55 PM;20,52
Jun 1, 2023;1:32:05 PM;20,50
Jun 1, 2023;1:32:10 PM;20,50
Jun 1, 2023;1:32:15 PM;0,00
Jun 1, 2023;1:37:55 PM;20,51
Jun 1, 2023;1:38:00 PM;20,51
Jun 1, 2023;1:38:05 PM;20,53
Jun 1, 2023;1:38:10 PM;20,51
Jun 1, 2023;1:38:15 PM;20,51
Jun 1, 2023;1:38:20 PM;20,50
Jun 1, 2023;1:38:25 PM;0,00
Jun 1, 2023;1:44:10 PM;20,50
Jun 1, 2023;1:44:15 PM;20,52
Jun 1, 2023;1:44:20 PM;20,53
Jun 1, 2023;1:44:30 PM;20,51
Jun 1, 2023;1:44:35 PM;20,50
Jun 1, 2023;1:44:40 PM;20,50
Jun 1, 2023;1:44:45 PM;0,00
Jun 1, 2023;1:50:36 PM;20,51
Jun 1, 2023;1:50:41 PM;20,53
Jun 1, 2023;1:50:46 PM;20,53
Jun 1, 2023;1:50:56 PM;20,52
Jun 1, 2023;1:51:01 PM;0,00
Jun 1, 2023;1:53:31 PM;20,51
Jun 1, 2023;1:53:36 PM;20,52
Jun 1, 2023;1:53:41 PM;20,53
Jun 1, 2023;1:53:46 PM;20,53
Jun 1, 2023;1:53:51 PM;0,00
Jun 1, 2023;1:57:41 PM;20,52
Jun 1, 2023;1:57:46 PM;20,53
Jun 1, 2023;1:57:51 PM;20,53
Jun 1, 2023;1:58:01 PM;0,00
Jun 1, 2023;2:01:51 PM;20,51
Jun 1, 2023;2:01:56 PM;20,51
Jun 1, 2023;2:02:01 PM;20,51
Jun 1, 2023;2:02:06 PM;20,51
Jun 1, 2023;2:02:11 PM;20,51
Jun 1, 2023;2:02:16 PM;0,00
Jun 1, 2023;2:07:06 PM;20,50
Jun 1, 2023;2:07:11 PM;20,50
Jun 1, 2023;2:07:16 PM;20,51
Jun 1, 2023;2:07:21 PM;20,51
Jun 1, 2023;2:07:31 PM;0,00
Jun 1, 2023;2:12:01 PM;20,51
Jun 1, 2023;2:12:06 PM;20,51
Jun 1, 2023;2:12:11 PM;20,52
Jun 1, 2023;2:12:16 PM;20,52
Jun 1, 2023;2:12:21 PM;0,00
Jun 1, 2023;2:15:51 PM;20,51
Jun 1, 2023;2:15:56 PM;20,51
Jun 1, 2023;2:16:01 PM;20,52
Jun 1, 2023;2:16:06 PM;20,52
Jun 1, 2023;2:16:11 PM;20,52
Jun 1, 2023;2:16:16 PM;0,00
Jun 1, 2023;2:20:36 PM;20,51
Jun 1, 2023;2:20:41 PM;20,52
Jun 1, 2023;2:20:46 PM;20,52
Jun 1, 2023;2:20:51 PM;20,51
Jun 1, 2023;2:20:56 PM;20,50
Jun 1, 2023;2:21:01 PM;0,00
Jun 1, 2023;2:25:51 PM;20,51
Jun 1, 2023;2:25:56 PM;20,53
Jun 1, 2023;2:26:01 PM;20,53
Jun 1, 2023;2:26:06 PM;20,52
Jun 1, 2023;2:26:11 PM;20,50
Jun 1, 2023;2:26:16 PM;0,00
Jun 1, 2023;2:31:06 PM;20,50
Jun 1, 2023;2:31:11 PM;20,52
Jun 1, 2023;2:31:16 PM;20,52
Jun 1, 2023;2:31:21 PM;20,52
Jun 1, 2023;2:35:01 PM;20,50
Jun 1, 2023;2:35:06 PM;20,50
Jun 1, 2023;2:35:11 PM;20,52
Jun 1, 2023;2:35:21 PM;20,51
Jun 1, 2023;2:35:26 PM;0,00
Jun 1, 2023;2:39:56 PM;20,50
Jun 1, 2023;2:40:01 PM;20,50
Jun 1, 2023;2:40:06 PM;20,52
Jun 1, 2023;2:40:11 PM;20,51
Jun 1, 2023;2:40:16 PM;0,00
Jun 1, 2023;2:43:46 PM;20,50
Jun 1, 2023;2:43:51 PM;20,50
Jun 1, 2023;2:44:01 PM;0,00
Jun 1, 2023;2:46:56 PM;20,51
Jun 1, 2023;2:47:01 PM;20,51
Jun 1, 2023;2:47:06 PM;20,52
Jun 1, 2023;2:47:11 PM;0,00
Jun 1, 2023;2:50:01 PM;20,50
Jun 1, 2023;2:50:06 PM;20,51
Jun 1, 2023;2:50:16 PM;20,51
Jun 1, 2023;2:50:21 PM;0,00
Jun 1, 2023;2:54:32 PM;20,51
Jun 1, 2023;2:54:37 PM;20,51
Jun 1, 2023;2:54:42 PM;20,52
Jun 1, 2023;2:54:47 PM;20,51
Jun 1, 2023;2:54:52 PM;0,00
Jun 1, 2023;2:58:37 PM;20,51
Jun 1, 2023;2:58:42 PM;20,51
Jun 1, 2023;2:58:47 PM;20,52
Jun 1, 2023;2:58:52 PM;20,51
Jun 1, 2023;2:58:57 PM;0,00
Jun 1, 2023;3:02:52 PM;20,50
Jun 1, 2023;3:02:57 PM;20,52
Jun 1, 2023;3:03:02 PM;20,52
Jun 1, 2023;3:03:07 PM;20,52
Jun 1, 2023;3:03:12 PM;0,00
Jun 1, 2023;3:08:17 PM;20,51
Jun 1, 2023;3:08:22 PM;20,51
Jun 1, 2023;3:08:27 PM;20,51
Jun 1, 2023;3:22:07 PM;18,23
Jun 1, 2023;3:22:12 PM;16,91
Jun 1, 2023;3:22:17 PM;15,60
Jun 1, 2023;3:22:22 PM;14,21
Jun 1, 2023;3:22:27 PM;12,76
Jun 1, 2023;3:22:32 PM;11,33
Jun 1, 2023;3:22:42 PM;8,02
Jun 1, 2023;3:22:47 PM;6,13
Jun 1, 2023;3:22:57 PM;2,17
Jun 1, 2023;3:23:07 PM;-2,43
Jun 1, 2023;3:23:12 PM;-4,85
Jun 1, 2023;3:23:17 PM;-7,43
Jun 1, 2023;3:23:22 PM;-10,08
Jun 1, 2023;3:23:27 PM;-12,69
Jun 1, 2023;3:23:32 PM;-15,43
Jun 1, 2023;3:23:37 PM;-18,25
Jun 1, 2023;3:23:42 PM;-21,04
Jun 1, 2023;3:23:52 PM;-21,18
Jun 1, 2023;3:23:57 PM;-21,18
Jun 1, 2023;3:24:02 PM;-21,18
Jun 1, 2023;3:24:07 PM;-21,19
Jun 1, 2023;3:24:12 PM;-21,20
Jun 1, 2023;3:24:22 PM;-21,18
Jun 1, 2023;3:24:27 PM;-21,19
Jun 1, 2023;3:24:32 PM;-21,18
Jun 1, 2023;3:24:37 PM;-21,18
Jun 1, 2023;3:24:42 PM;-21,17
Jun 1, 2023;3:24:47 PM;-21,16
Jun 1, 2023;3:24:52 PM;-21,16
Jun 1, 2023;3:24:57 PM;-21,15
Jun 1, 2023;3:25:02 PM;-21,15
Jun 1, 2023;3:25:07 PM;-21,13
Jun 1, 2023;3:25:12 PM;-21,13
Jun 1, 2023;3:25:17 PM;-21,09
Jun 1, 2023;3:25:22 PM;-21,10
Jun 1, 2023;3:25:32 PM;-21,07
Jun 1, 2023;3:25:37 PM;-21,05
Jun 1, 2023;3:25:42 PM;-21,02
Jun 1, 2023;3:25:47 PM;-21,02
Jun 1, 2023;3:25:52 PM;-20,99
Jun 1, 2023;3:25:57 PM;-20,93
Jun 1, 2023;3:26:02 PM;-20,93
Jun 1, 2023;3:26:07 PM;-20,92
Jun 1, 2023;3:26:12 PM;-20,91
Jun 1, 2023;3:26:17 PM;-20,89
Jun 1, 2023;3:26:22 PM;-20,89
Jun 1, 2023;3:26:27 PM;-20,85
Jun 1, 2023;3:26:32 PM;-20,79
Jun 1, 2023;3:26:37 PM;-20,79
Jun 1, 2023;3:26:42 PM;-20,79
Jun 1, 2023;3:26:47 PM;-20,76
Jun 1, 2023;3:26:52 PM;-20,72
Jun 1, 2023;3:26:57 PM;-20,72
Jun 1, 2023;3:27:02 PM;-20,70
Jun 1, 2023;3:27:12 PM;-20,68
Jun 1, 2023;3:27:17 PM;-20,64
Jun 1, 2023;3:27:22 PM;-20,61
Jun 1, 2023;3:27:32 PM;-20,60
Jun 1, 2023;3:27:37 PM;-20,56
Jun 1, 2023;3:27:42 PM;-20,53
Jun 1, 2023;3:27:47 PM;-20,53
Jun 1, 2023;3:27:52 PM;0,00
Jun 1, 2023;3:28:27 PM;-20,51
Jun 1, 2023;3:28:32 PM;-20,54
Jun 1, 2023;3:28:37 PM;-20,55
Jun 1, 2023;3:28:42 PM;-20,54
Jun 1, 2023;3:28:47 PM;-20,53
Jun 1, 2023;3:28:52 PM;-20,52
Jun 1, 2023;3:28:57 PM;-20,52
Jun 1, 2023;3:29:02 PM;0,00
Jun 1, 2023;3:29:27 PM;-20,52
Jun 1, 2023;3:29:32 PM;-20,52
Jun 1, 2023;3:29:37 PM;-20,53
Jun 1, 2023;3:29:42 PM;-20,53
Jun 1, 2023;3:29:47 PM;0,00
Jun 1, 2023;3:30:12 PM;-20,51
Jun 1, 2023;3:30:17 PM;-20,52
Jun 1, 2023;3:30:22 PM;-20,53
Jun 1, 2023;3:30:32 PM;-20,50
Jun 1, 2023;3:30:37 PM;0,00
Jun 1, 2023;3:31:12 PM;-20,51
Jun 1, 2023;3:31:22 PM;-20,52
Jun 1, 2023;3:31:27 PM;-20,52
Jun 1, 2023;3:31:32 PM;-20,51
Jun 1, 2023;3:31:37 PM;-20,51
Jun 1, 2023;3:31:42 PM;0,00
Jun 1, 2023;3:32:32 PM;-20,51
Jun 1, 2023;3:32:37 PM;-20,53
Jun 1, 2023;3:32:42 PM;-20,53
Jun 1, 2023;3:32:52 PM;-20,52
Jun 1, 2023;3:32:57 PM;0,00
Jun 1, 2023;3:33:32 PM;-20,51
Jun 1, 2023;3:33:37 PM;-20,51
Jun 1, 2023;3:33:42 PM;-20,52
Jun 1, 2023;3:33:52 PM;0,00
Jun 1, 2023;3:34:27 PM;-20,51
Jun 1, 2023;3:34:32 PM;-20,51
Jun 1, 2023;3:34:37 PM;-20,52
Jun 1, 2023;3:34:47 PM;-20,51
Jun 1, 2023;3:34:52 PM;0,00
Jun 1, 2023;3:35:37 PM;-20,51
Jun 1, 2023;3:35:42 PM;-20,51
Jun 1, 2023;3:35:47 PM;-20,51
Jun 1, 2023;3:35:52 PM;-20,50
Jun 1, 2023;3:35:57 PM;-20,50
Jun 1, 2023;3:36:02 PM;0,00
Jun 1, 2023;3:36:47 PM;-20,50
Jun 1, 2023;3:36:52 PM;-20,50
Jun 1, 2023;3:36:57 PM;0,00
Jun 1, 2023;3:37:22 PM;-20,51
Jun 1, 2023;3:37:27 PM;-20,51
Jun 1, 2023;3:37:37 PM;-20,51
Jun 1, 2023;3:37:42 PM;-20,51
Jun 1, 2023;3:37:47 PM;0,00
Jun 1, 2023;3:38:32 PM;-20,51
Jun 1, 2023;3:38:37 PM;-20,51
Jun 1, 2023;3:38:42 PM;-20,52
Jun 1, 2023;3:38:47 PM;0,00
Jun 1, 2023;3:38:57 PM;-20,50
Jun 1, 2023;3:39:02 PM;-20,51
Jun 1, 2023;3:39:07 PM;0,00
Jun 1, 2023;3:39:22 PM;-20,50
Jun 1, 2023;3:39:27 PM;-20,50
Jun 1, 2023;3:39:32 PM;0,00
Jun 1, 2023;3:39:57 PM;-20,50
Jun 1, 2023;3:40:02 PM;-20,50
Jun 1, 2023;3:40:07 PM;-20,50
Jun 1, 2023;3:40:47 PM;-20,50
Jun 1, 2023;3:40:52 PM;-20,51
Jun 1, 2023;3:40:57 PM;-20,51
Jun 1, 2023;3:41:07 PM;-20,53
Jun 1, 2023;3:41:12 PM;-20,53
Jun 1, 2023;3:41:17 PM;-20,54
Jun 1, 2023;3:41:22 PM;-20,52
Jun 1, 2023;3:41:27 PM;-20,51
Jun 1, 2023;3:41:32 PM;-20,51
Jun 1, 2023;3:41:37 PM;0,00
Jun 1, 2023;3:41:52 PM;-20,51
Jun 1, 2023;3:41:57 PM;-20,53
Jun 1, 2023;3:42:02 PM;-20,52
Jun 1, 2023;3:42:12 PM;0,00
Jun 1, 2023;3:42:27 PM;-20,51
Jun 1, 2023;3:42:32 PM;-20,52
Jun 1, 2023;3:42:37 PM;-20,50
Jun 1, 2023;3:42:42 PM;-20,50
Jun 1, 2023;3:43:07 PM;-20,50
Jun 1, 2023;3:43:12 PM;-20,50
Jun 1, 2023;3:43:17 PM;-20,52
Jun 1, 2023;3:43:22 PM;-20,53
Jun 1, 2023;3:43:32 PM;-20,55
Jun 1, 2023;3:43:37 PM;-20,54
Jun 1, 2023;3:43:42 PM;-20,52
Jun 1, 2023;3:43:47 PM;-20,52
Jun 1, 2023;3:43:52 PM;-20,50
Jun 1, 2023;3:43:57 PM;0,00
Jun 1, 2023;3:44:12 PM;-20,51
Jun 1, 2023;3:44:17 PM;-20,52
Jun 1, 2023;3:44:27 PM;-20,53
Jun 1, 2023;3:44:32 PM;-20,52
Jun 1, 2023;3:44:42 PM;-20,51
Jun 1, 2023;3:44:47 PM;0,00
Jun 1, 2023;3:45:02 PM;-20,50
Jun 1, 2023;3:45:07 PM;-20,51
Jun 1, 2023;3:45:12 PM;-20,51
Jun 1, 2023;3:45:17 PM;-20,53
Jun 1, 2023;3:45:22 PM;-20,54
Jun 1, 2023;3:45:27 PM;-20,52
Jun 1, 2023;3:45:32 PM;-20,52
Jun 1, 2023;3:45:37 PM;0,00
Jun 1, 2023;3:46:12 PM;-20,50
Jun 1, 2023;3:46:17 PM;-20,52
Jun 1, 2023;3:46:22 PM;-20,52
Jun 1, 2023;3:46:27 PM;0,00
Jun 1, 2023;3:46:52 PM;-20,51
Jun 1, 2023;3:46:57 PM;-20,51
Jun 1, 2023;3:47:07 PM;-20,50
Jun 1, 2023;3:47:12 PM;0,00
Jun 1, 2023;3:47:37 PM;-20,50
Jun 1, 2023;3:47:42 PM;-20,52
Jun 1, 2023;3:47:47 PM;-20,53
Jun 1, 2023;3:47:52 PM;-20,53
Jun 1, 2023;3:47:57 PM;0,00
Jun 1, 2023;3:48:37 PM;-20,50
Jun 1, 2023;3:48:42 PM;-20,50
Jun 1, 2023;3:48:47 PM;-20,51
Jun 1, 2023;3:48:52 PM;-20,50
Jun 1, 2023;3:48:57 PM;0,00
Jun 1, 2023;3:49:22 PM;-20,51
Jun 1, 2023;3:49:27 PM;-20,52
Jun 1, 2023;3:49:37 PM;-20,51
Jun 1, 2023;3:49:42 PM;0,00
Jun 1, 2023;3:49:57 PM;-20,51
Jun 1, 2023;3:50:02 PM;-20,52
Jun 1, 2023;3:50:07 PM;-20,53
Jun 1, 2023;3:50:12 PM;-20,53
Jun 1, 2023;3:50:22 PM;-20,52
Jun 1, 2023;3:50:32 PM;-20,50
Jun 1, 2023;3:50:37 PM;0,00
Jun 1, 2023;3:51:17 PM;-20,51
Jun 1, 2023;3:51:22 PM;-20,51
Jun 1, 2023;3:51:27 PM;-20,52
Jun 1, 2023;3:51:37 PM;-20,51
Jun 1, 2023;3:52:27 PM;-20,51
Jun 1, 2023;3:52:37 PM;-20,53
Jun 1, 2023;3:52:42 PM;-20,52
Jun 1, 2023;3:52:47 PM;-20,52
Jun 1, 2023;3:52:52 PM;0,00
Jun 1, 2023;3:53:37 PM;-20,50
Jun 1, 2023;3:53:42 PM;-20,50
Jun 1, 2023;3:53:52 PM;-20,51
Jun 1, 2023;3:53:57 PM;-20,51
Jun 1, 2023;3:54:02 PM;0,00
Jun 1, 2023;3:54:47 PM;-20,50
Jun 1, 2023;3:54:52 PM;-20,50
Jun 1, 2023;3:54:57 PM;-20,51
Jun 1, 2023;3:55:02 PM;-20,51
Jun 1, 2023;3:55:07 PM;-20,51
Jun 1, 2023;3:55:12 PM;0,00
Jun 1, 2023;3:56:07 PM;-20,50
Jun 1, 2023;3:56:12 PM;-20,52
Jun 1, 2023;3:56:17 PM;-20,52
Jun 1, 2023;3:56:22 PM;-20,51
Jun 1, 2023;3:56:27 PM;0,00
Jun 1, 2023;3:57:08 PM;-20,51
Jun 1, 2023;3:57:13 PM;-20,51
Jun 1, 2023;3:57:18 PM;-20,52
Jun 1, 2023;3:57:23 PM;0,00
Jun 1, 2023;3:57:43 PM;-20,50
Jun 1, 2023;3:57:48 PM;-20,50
Jun 1, 2023;3:57:53 PM;-20,51
Jun 1, 2023;3:57:58 PM;0,00
Jun 1, 2023;3:58:43 PM;-20,51
Jun 1, 2023;3:58:53 PM;-20,53
Jun 1, 2023;3:58:58 PM;-20,53
Jun 1, 2023;3:59:03 PM;0,00
Jun 1, 2023;3:59:43 PM;-20,50
Jun 1, 2023;3:59:48 PM;-20,50
Jun 1, 2023;3:59:53 PM;-20,52
Jun 1, 2023;3:59:58 PM;-20,51
Jun 1, 2023;4:00:03 PM;0,00
Jun 1, 2023;4:00:48 PM;-20,51
Jun 1, 2023;4:00:53 PM;-20,53
Jun 1, 2023;4:00:58 PM;-20,52
Jun 1, 2023;4:01:03 PM;-20,53
Jun 1, 2023;4:01:08 PM;0,00
Jun 1, 2023;4:01:43 PM;-20,51
Jun 1, 2023;4:01:48 PM;-20,52
Jun 1, 2023;4:01:58 PM;-20,51
Jun 1, 2023;4:02:03 PM;0,00
Jun 1, 2023;4:02:48 PM;-20,51
Jun 1, 2023;4:02:53 PM;-20,52
Jun 1, 2023;4:02:58 PM;-20,53
Jun 1, 2023;4:03:03 PM;-20,53
Jun 1, 2023;4:03:08 PM;0,00
Jun 1, 2023;4:03:48 PM;-20,50
Jun 1, 2023;4:03:53 PM;-20,50
Jun 1, 2023;4:03:58 PM;-20,52
Jun 1, 2023;4:04:03 PM;-20,51
Jun 1, 2023;4:04:08 PM;0,00
Jun 1, 2023;4:04:53 PM;-20,51
Jun 1, 2023;4:04:58 PM;-20,53
Jun 1, 2023;4:05:08 PM;-20,52
Jun 1, 2023;4:05:13 PM;-20,51
Jun 1, 2023;4:05:18 PM;0,00
Jun 1, 2023;4:06:08 PM;-20,50
Jun 1, 2023;4:06:13 PM;-20,50
Jun 1, 2023;4:06:18 PM;-20,52
Jun 1, 2023;4:06:23 PM;-20,51
Jun 1, 2023;4:07:03 PM;-20,50
Jun 1, 2023;4:07:08 PM;-20,50
Jun 1, 2023;4:07:13 PM;-20,51
Jun 1, 2023;4:07:18 PM;-20,50
Jun 1, 2023;4:07:23 PM;-20,50
Jun 1, 2023;4:07:28 PM;0,00
Jun 1, 2023;4:08:28 PM;-20,51
Jun 1, 2023;4:08:33 PM;-20,51
Jun 1, 2023;4:08:38 PM;-20,52
Jun 1, 2023;4:08:43 PM;-20,52
Jun 1, 2023;4:08:48 PM;-20,51
Jun 1, 2023;4:08:53 PM;-20,51
Jun 1, 2023;4:08:58 PM;0,00
Jun 1, 2023;4:09:58 PM;-20,51
Jun 1, 2023;4:10:08 PM;-20,51
Jun 1, 2023;4:10:13 PM;-20,50
Jun 1, 2023;4:10:18 PM;-20,50
Jun 1, 2023;4:10:23 PM;0,00
Jun 1, 2023;4:11:18 PM;-20,51
Jun 1, 2023;4:11:23 PM;-20,52
Jun 1, 2023;4:11:28 PM;-20,52
Jun 1, 2023;4:11:33 PM;-20,53
Jun 1, 2023;4:11:38 PM;0,00
Jun 1, 2023;4:12:13 PM;-20,50
Jun 1, 2023;4:12:18 PM;-20,50
Jun 1, 2023;4:12:23 PM;-20,51
Jun 1, 2023;4:12:28 PM;-20,50
Jun 1, 2023;4:12:33 PM;-20,50
Jun 1, 2023;4:12:38 PM;0,00
Jun 1, 2023;4:13:33 PM;-20,51
Jun 1, 2023;4:13:38 PM;-20,52
Jun 1, 2023;4:13:48 PM;-20,51
Jun 1, 2023;4:13:53 PM;-20,51
Jun 1, 2023;4:14:48 PM;-20,50
Jun 1, 2023;4:14:53 PM;-20,50
Jun 1, 2023;4:15:03 PM;-20,52
Jun 1, 2023;4:15:08 PM;0,00
Jun 1, 2023;4:15:43 PM;-20,50
Jun 1, 2023;4:15:48 PM;-20,50
Jun 1, 2023;4:15:53 PM;-20,51
Jun 1, 2023;4:15:58 PM;0,00
Jun 1, 2023;4:16:33 PM;-20,50
Jun 1, 2023;4:16:38 PM;-20,50
Jun 1, 2023;4:16:43 PM;-20,51
Jun 1, 2023;4:16:48 PM;-20,51
Jun 1, 2023;4:16:53 PM;0,00
Jun 1, 2023;4:17:43 PM;-20,51
Jun 1, 2023;4:17:48 PM;-20,51
Jun 1, 2023;4:17:53 PM;-20,52
Jun 1, 2023;4:17:58 PM;-20,52
Jun 1, 2023;4:18:03 PM;0,00
Jun 1, 2023;4:18:18 PM;-20,50
Jun 1, 2023;4:18:23 PM;-20,50
Jun 1, 2023;4:18:28 PM;0,00
Jun 1, 2023;4:19:28 PM;-20,51
Jun 1, 2023;4:19:33 PM;-20,51
Jun 1, 2023;4:19:38 PM;-20,52
Jun 1, 2023;4:19:43 PM;-20,51
Jun 1, 2023;4:19:48 PM;0,00
Jun 1, 2023;4:20:18 PM;-20,50
Jun 1, 2023;4:20:23 PM;-20,51
Jun 1, 2023;4:20:33 PM;0,00
Jun 1, 2023;4:21:13 PM;-20,51
Jun 1, 2023;4:21:18 PM;-20,51
Jun 1, 2023;4:21:23 PM;-20,52
Jun 1, 2023;4:21:28 PM;-20,51
Jun 1, 2023;4:21:33 PM;0,00
Jun 1, 2023;4:22:08 PM;-20,50
Jun 1, 2023;4:22:13 PM;-20,50
Jun 1, 2023;4:22:18 PM;-20,52
Jun 1, 2023;4:22:23 PM;0,00
Jun 1, 2023;4:22:58 PM;-20,50
Jun 1, 2023;4:23:08 PM;-20,50
Jun 1, 2023;4:23:13 PM;0,00
Jun 1, 2023;4:23:48 PM;-20,51
Jun 1, 2023;4:23:53 PM;-20,51
Jun 1, 2023;4:24:03 PM;0,00
Jun 1, 2023;4:24:28 PM;-20,51
Jun 1, 2023;4:24:33 PM;-20,51
Jun 1, 2023;4:24:38 PM;0,00
Jun 1, 2023;4:24:58 PM;-20,51
Jun 1, 2023;4:25:03 PM;0,00
Jun 1, 2023;4:25:18 PM;-20,51
Jun 1, 2023;4:25:23 PM;-20,51
Jun 1, 2023;4:25:33 PM;0,00
Jun 1, 2023;4:26:03 PM;-20,51
Jun 1, 2023;4:26:08 PM;-20,53
Jun 1, 2023;4:26:18 PM;-20,51
Jun 1, 2023;4:26:23 PM;0,00
Jun 1, 2023;4:27:03 PM;-20,51
Jun 1, 2023;4:27:08 PM;-20,51
Jun 1, 2023;4:27:13 PM;-20,52
Jun 1, 2023;4:27:18 PM;-20,51
Jun 1, 2023;4:27:58 PM;-20,51
Jun 1, 2023;4:28:03 PM;-20,51
Jun 1, 2023;4:28:08 PM;-20,51
Jun 1, 2023;4:28:13 PM;0,00
Jun 1, 2023;4:28:43 PM;-20,51
Jun 1, 2023;4:28:48 PM;-20,52
Jun 1, 2023;4:28:53 PM;-20,52
Jun 1, 2023;4:28:58 PM;-20,50
Jun 1, 2023;4:29:03 PM;0,00
Jun 1, 2023;4:29:43 PM;-20,51
Jun 1, 2023;4:29:48 PM;-20,51
Jun 1, 2023;4:29:53 PM;-20,51
Jun 1, 2023;4:29:58 PM;0,00
Jun 1, 2023;4:30:28 PM;-20,51
Jun 1, 2023;4:30:33 PM;-20,52
Jun 1, 2023;4:30:38 PM;-20,52
Jun 1, 2023;4:30:48 PM;0,00
Jun 1, 2023;4:31:23 PM;-20,50
Jun 1, 2023;4:31:28 PM;-20,51
Jun 1, 2023;4:31:33 PM;-20,51
Jun 1, 2023;4:31:38 PM;0,00
Jun 1, 2023;4:32:13 PM;-20,51
Jun 1, 2023;4:32:18 PM;-20,52
Jun 1, 2023;4:32:23 PM;-20,52
Jun 1, 2023;4:32:28 PM;0,00
Jun 1, 2023;4:32:53 PM;-20,50
Jun 1, 2023;4:32:58 PM;-20,50
Jun 1, 2023;4:33:03 PM;-20,51
Jun 1, 2023;4:33:08 PM;0,00
Jun 1, 2023;4:33:38 PM;-20,50
Jun 1, 2023;4:33:48 PM;-20,50
Jun 1, 2023;4:33:53 PM;-20,50
Jun 1, 2023;4:33:58 PM;0,00
Jun 1, 2023;4:34:38 PM;-20,51
Jun 1, 2023;4:34:43 PM;-20,51
Jun 1, 2023;4:34:48 PM;-20,52
Jun 1, 2023;4:35:23 PM;-20,51
Jun 1, 2023;4:35:28 PM;-20,52
Jun 1, 2023;4:35:33 PM;-20,51
Jun 1, 2023;4:35:38 PM;-20,51
Jun 1, 2023;4:36:23 PM;-20,51
Jun 1, 2023;4:36:28 PM;-20,51
Jun 1, 2023;4:36:33 PM;-20,52
Jun 1, 2023;4:36:43 PM;0,00
Jun 1, 2023;4:37:18 PM;-20,51
Jun 1, 2023;4:37:23 PM;-20,51
Jun 1, 2023;4:37:28 PM;-20,51
Jun 1, 2023;4:37:33 PM;0,00
Jun 1, 2023;4:38:03 PM;-20,51
Jun 1, 2023;4:38:08 PM;-20,52
Jun 1, 2023;4:38:13 PM;-20,52
Jun 1, 2023;4:38:18 PM;-20,51
Jun 1, 2023;4:38:23 PM;0,00
Jun 1, 2023;4:39:03 PM;-20,50
Jun 1, 2023;4:39:08 PM;-20,50
Jun 1, 2023;4:39:13 PM;-20,51
Jun 1, 2023;4:39:18 PM;-20,50
Jun 1, 2023;4:39:23 PM;-20,50
Jun 1, 2023;4:39:28 PM;0,00
Jun 1, 2023;4:40:23 PM;-20,51
Jun 1, 2023;4:40:28 PM;-20,52
Jun 1, 2023;4:40:33 PM;-20,52
Jun 1, 2023;4:40:38 PM;-20,52
Jun 1, 2023;4:40:43 PM;0,00
Jun 1, 2023;4:41:18 PM;-20,51
Jun 1, 2023;4:41:28 PM;-20,52
Jun 1, 2023;4:41:33 PM;-20,51
Jun 1, 2023;4:41:38 PM;0,00
Jun 1, 2023;4:42:13 PM;-20,50
Jun 1, 2023;4:42:18 PM;-20,50
Jun 1, 2023;4:42:23 PM;-20,51
Jun 1, 2023;4:42:28 PM;0,00
Jun 1, 2023;4:42:58 PM;-20,50
Jun 1, 2023;4:43:03 PM;-20,52
Jun 1, 2023;4:43:08 PM;-20,51
Jun 1, 2023;4:43:13 PM;-20,51
Jun 1, 2023;4:43:18 PM;0,00
Jun 1, 2023;4:43:58 PM;-20,51
Jun 1, 2023;4:44:03 PM;-20,51
Jun 1, 2023;4:44:08 PM;-20,52
Jun 1, 2023;4:44:13 PM;0,00
Jun 1, 2023;4:44:43 PM;-20,51
Jun 1, 2023;4:44:48 PM;-20,52
Jun 1, 2023;4:44:53 PM;-20,52
Jun 1, 2023;4:44:58 PM;-20,52
Jun 1, 2023;4:45:03 PM;0,00
Jun 1, 2023;4:45:38 PM;-20,51
Jun 1, 2023;4:45:43 PM;-20,51
Jun 1, 2023;4:45:48 PM;-20,51
Jun 1, 2023;4:45:53 PM;-20,51
Jun 1, 2023;4:45:58 PM;0,00
Jun 1, 2023;4:46:33 PM;-20,50
Jun 1, 2023;4:46:38 PM;-20,51
Jun 1, 2023;4:46:43 PM;-20,51
Jun 1, 2023;4:46:48 PM;-20,51
Jun 1, 2023;4:46:53 PM;0,00
Jun 1, 2023;4:47:38 PM;-20,51
Jun 1, 2023;4:47:43 PM;-20,52
Jun 1, 2023;4:47:48 PM;-20,51
Jun 1, 2023;4:47:53 PM;-20,51
Jun 1, 2023;4:47:58 PM;0,00
Jun 1, 2023;4:48:33 PM;-20,51
Jun 1, 2023;4:48:38 PM;-20,52
Jun 1, 2023;4:48:43 PM;-20,52
Jun 1, 2023;4:48:48 PM;-20,52
Jun 1, 2023;4:48:53 PM;0,00
Jun 1, 2023;4:49:33 PM;-20,52
Jun 1, 2023;4:49:38 PM;-20,52
