Date;Time;Stirrer Value (rpm)
Jun 1, 2023;6:54:13 PM;996,93
Jun 1, 2023;6:54:18 PM;997,36
Jun 1, 2023;6:54:23 PM;998,08
Jun 1, 2023;6:54:28 PM;996,64
Jun 1, 2023;6:54:33 PM;998,08
Jun 1, 2023;6:54:38 PM;996,78
Jun 1, 2023;6:54:43 PM;996,42
Jun 1, 2023;6:54:48 PM;996,06
Jun 1, 2023;6:54:53 PM;998,44
Jun 1, 2023;6:54:58 PM;998,59
Jun 1, 2023;6:55:03 PM;997,36
Jun 1, 2023;6:55:08 PM;996,93
Jun 1, 2023;6:55:13 PM;998,01
Jun 1, 2023;6:55:18 PM;996,06
Jun 1, 2023;6:55:23 PM;996,86
Jun 1, 2023;6:55:28 PM;997,15
Jun 1, 2023;6:55:33 PM;997,22
Jun 1, 2023;6:55:38 PM;998,87
Jun 1, 2023;6:55:43 PM;998,30
Jun 1, 2023;6:55:48 PM;998,59
Jun 1, 2023;6:55:53 PM;998,37
Jun 1, 2023;6:55:58 PM;998,15
Jun 1, 2023;6:56:04 PM;1000,75
Jun 1, 2023;6:56:09 PM;995,63
Jun 1, 2023;6:56:14 PM;999,74
Jun 1, 2023;6:56:19 PM;995,78
Jun 1, 2023;6:56:25 PM;997,22
Jun 1, 2023;6:56:30 PM;997,58
Jun 1, 2023;6:56:35 PM;997,65
Jun 1, 2023;6:56:40 PM;995,63
Jun 1, 2023;6:56:45 PM;997,51
Jun 1, 2023;6:56:50 PM;997,72
Jun 1, 2023;6:56:55 PM;999,31
Jun 1, 2023;6:57:00 PM;998,80
Jun 1, 2023;6:57:06 PM;998,73
Jun 1, 2023;6:57:11 PM;997,00
Jun 1, 2023;6:57:16 PM;996,57
Jun 1, 2023;6:57:21 PM;997,72
Jun 1, 2023;6:57:26 PM;997,15
Jun 1, 2023;6:57:31 PM;995,92
Jun 1, 2023;6:57:36 PM;996,06
Jun 1, 2023;6:57:41 PM;996,93
Jun 1, 2023;6:57:46 PM;997,87
Jun 1, 2023;6:57:51 PM;997,00
Jun 1, 2023;6:57:56 PM;998,66
Jun 1, 2023;6:58:01 PM;995,78
Jun 1, 2023;6:58:06 PM;995,20
Jun 1, 2023;6:58:11 PM;995,56
Jun 1, 2023;6:58:16 PM;994,19
Jun 1, 2023;6:58:21 PM;997,00
Jun 1, 2023;6:58:26 PM;998,23
Jun 1, 2023;6:58:31 PM;995,70
Jun 1, 2023;6:58:36 PM;996,78
Jun 1, 2023;6:58:41 PM;996,86
Jun 1, 2023;6:58:46 PM;998,87
Jun 1, 2023;6:58:51 PM;997,07
Jun 1, 2023;6:58:56 PM;998,01
Jun 1, 2023;6:59:01 PM;997,72
Jun 1, 2023;6:59:06 PM;1000,89
Jun 1, 2023;6:59:11 PM;997,79
Jun 1, 2023;6:59:16 PM;998,73
Jun 1, 2023;6:59:21 PM;996,21
Jun 1, 2023;6:59:26 PM;997,15
Jun 1, 2023;6:59:31 PM;997,65
Jun 1, 2023;6:59:36 PM;997,65
Jun 1, 2023;6:59:41 PM;998,66
Jun 1, 2023;6:59:46 PM;998,44
Jun 1, 2023;6:59:51 PM;996,42
Jun 1, 2023;6:59:57 PM;998,44
Jun 1, 2023;7:00:02 PM;998,08
Jun 1, 2023;7:00:07 PM;998,08
Jun 1, 2023;7:00:12 PM;996,78
Jun 1, 2023;7:00:17 PM;987,28
Jun 1, 2023;7:00:22 PM;978,35
Jun 1, 2023;7:00:27 PM;998,95
Jun 1, 2023;7:00:32 PM;998,66
Jun 1, 2023;7:00:37 PM;1009,82
Jun 1, 2023;7:00:43 PM;1003,27
Jun 1, 2023;7:00:48 PM;997,29
Jun 1, 2023;7:00:53 PM;997,29
Jun 1, 2023;7:00:58 PM;997,29
Jun 1, 2023;7:01:03 PM;998,87
Jun 1, 2023;7:01:08 PM;996,57
Jun 1, 2023;7:01:13 PM;996,42
Jun 1, 2023;7:01:18 PM;1000,03
Jun 1, 2023;7:01:23 PM;1001,11
Jun 1, 2023;7:01:28 PM;999,52
Jun 1, 2023;7:01:33 PM;996,57
Jun 1, 2023;7:01:38 PM;1000,17
Jun 1, 2023;7:01:43 PM;995,63
Jun 1, 2023;7:01:48 PM;1001,47
Jun 1, 2023;7:01:53 PM;996,71
Jun 1, 2023;7:01:58 PM;999,74
Jun 1, 2023;7:02:03 PM;997,58
Jun 1, 2023;7:02:08 PM;997,00
Jun 1, 2023;7:02:13 PM;997,22
Jun 1, 2023;7:02:18 PM;999,95
Jun 1, 2023;7:02:23 PM;998,15
Jun 1, 2023;7:02:29 PM;995,99
Jun 1, 2023;7:02:34 PM;997,58
Jun 1, 2023;7:02:39 PM;996,42
Jun 1, 2023;7:02:44 PM;996,28
Jun 1, 2023;7:02:49 PM;998,87
Jun 1, 2023;7:02:54 PM;998,01
Jun 1, 2023;7:02:59 PM;998,30
Jun 1, 2023;7:03:04 PM;998,08
Jun 1, 2023;7:03:09 PM;996,78
Jun 1, 2023;7:03:14 PM;999,45
Jun 1, 2023;7:03:19 PM;999,23
Jun 1, 2023;7:03:24 PM;997,43
Jun 1, 2023;7:03:29 PM;998,01
Jun 1, 2023;7:03:34 PM;1002,19
Jun 1, 2023;7:03:39 PM;996,42
Jun 1, 2023;7:03:44 PM;995,27
Jun 1, 2023;7:03:49 PM;995,70
Jun 1, 2023;7:03:54 PM;997,15
Jun 1, 2023;7:03:59 PM;999,38
Jun 1, 2023;7:04:05 PM;996,93
Jun 1, 2023;7:04:10 PM;997,79
Jun 1, 2023;7:04:15 PM;997,43
Jun 1, 2023;7:04:21 PM;999,23
Jun 1, 2023;7:04:26 PM;995,70
Jun 1, 2023;7:04:31 PM;998,87
Jun 1, 2023;7:04:36 PM;998,80
Jun 1, 2023;7:04:41 PM;996,42
Jun 1, 2023;7:04:47 PM;994,84
Jun 1, 2023;7:04:53 PM;998,59
Jun 1, 2023;7:04:58 PM;998,23
Jun 1, 2023;7:05:03 PM;997,22
Jun 1, 2023;7:05:08 PM;992,32
Jun 1, 2023;7:05:13 PM;996,57
Jun 1, 2023;7:05:18 PM;994,70
Jun 1, 2023;7:05:23 PM;996,93
Jun 1, 2023;7:05:29 PM;1002,69
Jun 1, 2023;7:05:34 PM;1001,25
Jun 1, 2023;7:05:39 PM;994,41
Jun 1, 2023;7:05:44 PM;996,78
Jun 1, 2023;7:05:49 PM;998,51
Jun 1, 2023;7:05:54 PM;997,94
Jun 1, 2023;7:06:00 PM;996,28
Jun 1, 2023;7:06:06 PM;999,45
Jun 1, 2023;7:06:11 PM;998,08
Jun 1, 2023;7:06:16 PM;996,35
Jun 1, 2023;7:06:21 PM;998,87
Jun 1, 2023;7:06:26 PM;996,64
Jun 1, 2023;7:06:31 PM;998,37
Jun 1, 2023;7:06:37 PM;997,07
Jun 1, 2023;7:06:42 PM;997,36
Jun 1, 2023;7:06:47 PM;998,23
Jun 1, 2023;7:06:52 PM;997,15
Jun 1, 2023;7:06:57 PM;998,59
Jun 1, 2023;7:07:02 PM;998,95
Jun 1, 2023;7:07:07 PM;999,45
Jun 1, 2023;7:07:12 PM;997,00
Jun 1, 2023;7:07:17 PM;997,94
Jun 1, 2023;7:07:22 PM;998,23
Jun 1, 2023;7:07:29 PM;998,95
Jun 1, 2023;7:07:34 PM;996,64
Jun 1, 2023;7:07:39 PM;996,21
Jun 1, 2023;7:07:44 PM;996,86
Jun 1, 2023;7:07:49 PM;998,30
Jun 1, 2023;7:07:54 PM;996,86
Jun 1, 2023;7:08:00 PM;997,79
Jun 1, 2023;7:08:06 PM;1001,03
Jun 1, 2023;7:08:11 PM;999,23
Jun 1, 2023;7:08:16 PM;997,79
Jun 1, 2023;7:08:21 PM;999,59
Jun 1, 2023;7:08:26 PM;997,65
Jun 1, 2023;7:08:31 PM;999,74
Jun 1, 2023;7:08:36 PM;997,79
Jun 1, 2023;7:08:41 PM;997,51
Jun 1, 2023;7:08:46 PM;999,23
Jun 1, 2023;7:08:51 PM;996,86
Jun 1, 2023;7:08:56 PM;996,28
Jun 1, 2023;7:09:01 PM;997,36
Jun 1, 2023;7:09:06 PM;999,16
Jun 1, 2023;7:09:12 PM;994,84
Jun 1, 2023;7:09:17 PM;995,85
Jun 1, 2023;7:09:22 PM;998,73
Jun 1, 2023;7:09:27 PM;999,52
Jun 1, 2023;7:09:33 PM;996,21
Jun 1, 2023;7:09:38 PM;995,85
Jun 1, 2023;7:09:43 PM;996,42
Jun 1, 2023;7:09:48 PM;998,73
Jun 1, 2023;7:09:53 PM;997,00
Jun 1, 2023;7:09:58 PM;998,95
Jun 1, 2023;7:10:03 PM;998,73
Jun 1, 2023;7:10:09 PM;996,21
Jun 1, 2023;7:10:14 PM;997,72
Jun 1, 2023;7:10:19 PM;997,43
Jun 1, 2023;7:10:24 PM;998,23
Jun 1, 2023;7:10:30 PM;999,02
Jun 1, 2023;7:10:36 PM;997,43
Jun 1, 2023;7:10:41 PM;997,43
Jun 1, 2023;7:10:46 PM;996,71
Jun 1, 2023;7:10:51 PM;996,78
Jun 1, 2023;7:10:56 PM;996,86
Jun 1, 2023;7:11:01 PM;1000,10
Jun 1, 2023;7:11:06 PM;997,58
Jun 1, 2023;7:11:11 PM;996,57
Jun 1, 2023;7:11:16 PM;995,99
Jun 1, 2023;7:11:21 PM;996,71
Jun 1, 2023;7:11:26 PM;1000,89
Jun 1, 2023;7:11:31 PM;997,51
Jun 1, 2023;7:11:36 PM;997,43
Jun 1, 2023;7:11:41 PM;996,71
Jun 1, 2023;7:11:46 PM;998,44
Jun 1, 2023;7:11:52 PM;996,78
Jun 1, 2023;7:11:57 PM;996,06
Jun 1, 2023;7:12:02 PM;997,58
Jun 1, 2023;7:12:07 PM;995,70
Jun 1, 2023;7:12:12 PM;995,49
Jun 1, 2023;7:12:17 PM;999,81
Jun 1, 2023;7:12:22 PM;999,23
Jun 1, 2023;7:12:28 PM;997,00
Jun 1, 2023;7:12:33 PM;995,20
Jun 1, 2023;7:12:39 PM;998,66
Jun 1, 2023;7:12:44 PM;998,15
Jun 1, 2023;7:12:49 PM;995,78
Jun 1, 2023;7:12:54 PM;1000,03
Jun 1, 2023;7:12:59 PM;997,36
Jun 1, 2023;7:13:04 PM;998,51
Jun 1, 2023;7:13:09 PM;997,43
Jun 1, 2023;7:13:14 PM;998,73
Jun 1, 2023;7:13:19 PM;995,99
Jun 1, 2023;7:13:24 PM;996,50
Jun 1, 2023;7:13:29 PM;996,42
Jun 1, 2023;7:13:34 PM;997,51
Jun 1, 2023;7:13:39 PM;1000,10
Jun 1, 2023;7:13:44 PM;997,07
Jun 1, 2023;7:13:49 PM;994,48
Jun 1, 2023;7:13:54 PM;998,87
Jun 1, 2023;7:14:00 PM;998,15
Jun 1, 2023;7:14:05 PM;999,45
Jun 1, 2023;7:14:10 PM;998,66
Jun 1, 2023;7:14:15 PM;997,22
Jun 1, 2023;7:14:20 PM;995,49
Jun 1, 2023;7:14:25 PM;998,73
Jun 1, 2023;7:14:30 PM;998,37
Jun 1, 2023;7:14:35 PM;997,36
Jun 1, 2023;7:14:40 PM;998,51
Jun 1, 2023;7:14:45 PM;998,30
Jun 1, 2023;7:14:50 PM;998,95
Jun 1, 2023;7:14:55 PM;997,58
Jun 1, 2023;7:15:00 PM;997,07
Jun 1, 2023;7:15:05 PM;997,65
Jun 1, 2023;7:15:10 PM;998,73
Jun 1, 2023;7:15:16 PM;996,86
Jun 1, 2023;7:15:21 PM;996,57
Jun 1, 2023;7:15:26 PM;995,70
Jun 1, 2023;7:15:31 PM;998,66
Jun 1, 2023;7:15:36 PM;998,44
Jun 1, 2023;7:15:41 PM;995,63
Jun 1, 2023;7:15:46 PM;996,35
Jun 1, 2023;7:15:51 PM;995,20
Jun 1, 2023;7:15:56 PM;997,29
Jun 1, 2023;7:16:01 PM;999,09
Jun 1, 2023;7:16:06 PM;996,93
Jun 1, 2023;7:16:11 PM;998,95
Jun 1, 2023;7:16:16 PM;997,15
Jun 1, 2023;7:16:21 PM;997,36
Jun 1, 2023;7:16:26 PM;994,84
Jun 1, 2023;7:16:31 PM;997,58
Jun 1, 2023;7:16:36 PM;998,23
Jun 1, 2023;7:16:41 PM;998,08
Jun 1, 2023;7:16:46 PM;997,65
Jun 1, 2023;7:16:51 PM;996,93
Jun 1, 2023;7:16:57 PM;997,65
Jun 1, 2023;7:17:02 PM;998,15
Jun 1, 2023;7:17:08 PM;995,70
Jun 1, 2023;7:17:13 PM;995,49
Jun 1, 2023;7:17:18 PM;997,94
Jun 1, 2023;7:17:23 PM;995,70
Jun 1, 2023;7:17:28 PM;998,73
Jun 1, 2023;7:17:33 PM;998,37
Jun 1, 2023;7:17:38 PM;996,57
Jun 1, 2023;7:17:43 PM;995,85
Jun 1, 2023;7:17:48 PM;995,85
Jun 1, 2023;7:17:53 PM;996,78
Jun 1, 2023;7:17:58 PM;996,64
Jun 1, 2023;7:18:03 PM;997,36
Jun 1, 2023;7:18:08 PM;998,37
Jun 1, 2023;7:18:13 PM;997,15
Jun 1, 2023;7:18:18 PM;995,27
Jun 1, 2023;7:18:23 PM;996,71
Jun 1, 2023;7:18:28 PM;997,07
Jun 1, 2023;7:18:33 PM;998,15
Jun 1, 2023;7:18:38 PM;998,66
Jun 1, 2023;7:18:43 PM;997,87
Jun 1, 2023;7:18:48 PM;997,29
Jun 1, 2023;7:18:53 PM;999,02
Jun 1, 2023;7:18:58 PM;996,35
Jun 1, 2023;7:19:04 PM;996,50
Jun 1, 2023;7:19:09 PM;996,71
Jun 1, 2023;7:19:14 PM;995,70
Jun 1, 2023;7:19:19 PM;998,51
Jun 1, 2023;7:19:24 PM;997,87
Jun 1, 2023;7:19:30 PM;996,57
Jun 1, 2023;7:19:35 PM;995,92
Jun 1, 2023;7:19:40 PM;997,22
Jun 1, 2023;7:19:45 PM;996,86
Jun 1, 2023;7:19:50 PM;999,09
Jun 1, 2023;7:19:56 PM;997,22
Jun 1, 2023;7:20:01 PM;994,77
Jun 1, 2023;7:20:06 PM;998,80
Jun 1, 2023;7:20:11 PM;998,08
Jun 1, 2023;7:20:16 PM;998,08
Jun 1, 2023;7:20:21 PM;996,64
Jun 1, 2023;7:20:27 PM;999,38
Jun 1, 2023;7:20:32 PM;999,38
Jun 1, 2023;7:20:37 PM;999,31
Jun 1, 2023;7:20:42 PM;999,16
Jun 1, 2023;7:20:47 PM;997,58
Jun 1, 2023;7:20:53 PM;998,80
Jun 1, 2023;7:20:58 PM;999,81
Jun 1, 2023;7:21:03 PM;996,57
Jun 1, 2023;7:21:08 PM;996,57
Jun 1, 2023;7:21:13 PM;997,94
Jun 1, 2023;7:21:18 PM;998,01
Jun 1, 2023;7:21:23 PM;999,67
Jun 1, 2023;7:21:28 PM;999,52
Jun 1, 2023;7:21:33 PM;999,88
Jun 1, 2023;7:21:38 PM;996,78
Jun 1, 2023;7:21:43 PM;996,28
Jun 1, 2023;7:21:48 PM;997,15
Jun 1, 2023;7:21:53 PM;997,51
Jun 1, 2023;7:21:58 PM;998,30
Jun 1, 2023;7:22:03 PM;997,72
Jun 1, 2023;7:22:08 PM;999,38
Jun 1, 2023;7:22:13 PM;998,23
Jun 1, 2023;7:22:18 PM;998,15
Jun 1, 2023;7:22:23 PM;997,72
Jun 1, 2023;7:22:28 PM;997,72
Jun 1, 2023;7:22:33 PM;998,80
Jun 1, 2023;7:22:38 PM;999,16
Jun 1, 2023;7:22:43 PM;997,15
Jun 1, 2023;7:22:48 PM;996,14
Jun 1, 2023;7:22:53 PM;995,56
Jun 1, 2023;7:22:58 PM;997,65
Jun 1, 2023;7:23:03 PM;998,87
Jun 1, 2023;7:23:08 PM;996,78
Jun 1, 2023;7:23:13 PM;999,38
Jun 1, 2023;7:23:18 PM;997,87
Jun 1, 2023;7:23:23 PM;997,65
Jun 1, 2023;7:23:29 PM;996,86
Jun 1, 2023;7:23:34 PM;998,23
Jun 1, 2023;7:23:39 PM;996,06
Jun 1, 2023;7:23:44 PM;996,50
Jun 1, 2023;7:23:49 PM;997,51
Jun 1, 2023;7:23:54 PM;997,36
Jun 1, 2023;7:23:59 PM;995,49
Jun 1, 2023;7:24:05 PM;997,58
Jun 1, 2023;7:24:10 PM;997,07
Jun 1, 2023;7:24:15 PM;997,29
Jun 1, 2023;7:24:20 PM;996,64
Jun 1, 2023;7:24:25 PM;998,01
Jun 1, 2023;7:24:30 PM;998,15
Jun 1, 2023;7:24:35 PM;999,31
Jun 1, 2023;7:24:40 PM;997,15
Jun 1, 2023;7:24:45 PM;998,95
Jun 1, 2023;7:24:50 PM;995,20
Jun 1, 2023;7:24:55 PM;995,13
Jun 1, 2023;7:25:00 PM;998,01
Jun 1, 2023;7:25:05 PM;998,80
Jun 1, 2023;7:25:10 PM;998,73
Jun 1, 2023;7:25:15 PM;995,34
Jun 1, 2023;7:25:20 PM;996,64
Jun 1, 2023;7:25:25 PM;996,50
Jun 1, 2023;7:25:30 PM;998,23
Jun 1, 2023;7:25:36 PM;996,93
Jun 1, 2023;7:25:41 PM;998,15
Jun 1, 2023;7:25:46 PM;999,16
Jun 1, 2023;7:25:51 PM;995,99
Jun 1, 2023;7:25:56 PM;996,86
Jun 1, 2023;7:26:01 PM;997,36
Jun 1, 2023;7:26:06 PM;997,72
Jun 1, 2023;7:26:11 PM;996,14
Jun 1, 2023;7:26:16 PM;995,56
Jun 1, 2023;7:26:21 PM;997,43
Jun 1, 2023;7:26:26 PM;997,07
Jun 1, 2023;7:26:31 PM;996,93
Jun 1, 2023;7:26:36 PM;996,42
Jun 1, 2023;7:26:41 PM;997,87
Jun 1, 2023;7:26:46 PM;999,09
Jun 1, 2023;7:26:51 PM;998,73
Jun 1, 2023;7:26:56 PM;997,43
Jun 1, 2023;7:27:01 PM;996,71
Jun 1, 2023;7:27:06 PM;997,51
Jun 1, 2023;7:27:11 PM;999,67
Jun 1, 2023;7:27:16 PM;997,29
Jun 1, 2023;7:27:22 PM;996,06
Jun 1, 2023;7:27:28 PM;997,94
Jun 1, 2023;7:27:33 PM;997,72
Jun 1, 2023;7:27:38 PM;996,42
Jun 1, 2023;7:27:43 PM;996,21
Jun 1, 2023;7:27:48 PM;997,43
Jun 1, 2023;7:27:53 PM;997,36
Jun 1, 2023;7:27:58 PM;998,30
Jun 1, 2023;7:28:03 PM;996,06
Jun 1, 2023;7:28:08 PM;995,56
Jun 1, 2023;7:28:14 PM;998,59
Jun 1, 2023;7:28:19 PM;997,87
Jun 1, 2023;7:28:24 PM;999,88
Jun 1, 2023;7:28:29 PM;998,30
Jun 1, 2023;7:28:34 PM;996,21
Jun 1, 2023;7:28:39 PM;996,42
Jun 1, 2023;7:28:44 PM;995,20
Jun 1, 2023;7:28:49 PM;998,59
Jun 1, 2023;7:28:54 PM;998,15
Jun 1, 2023;7:28:59 PM;996,21
Jun 1, 2023;7:29:04 PM;995,56
Jun 1, 2023;7:29:09 PM;997,72
Jun 1, 2023;7:29:14 PM;996,28
Jun 1, 2023;7:29:19 PM;998,59
Jun 1, 2023;7:29:24 PM;998,51
Jun 1, 2023;7:29:29 PM;997,79
Jun 1, 2023;7:29:34 PM;999,16
Jun 1, 2023;7:29:39 PM;997,51
Jun 1, 2023;7:29:44 PM;996,57
Jun 1, 2023;7:29:49 PM;996,57
Jun 1, 2023;7:29:54 PM;998,23
Jun 1, 2023;7:29:59 PM;997,58
Jun 1, 2023;7:30:04 PM;996,71
Jun 1, 2023;7:30:09 PM;1000,39
Jun 1, 2023;7:30:14 PM;997,29
Jun 1, 2023;7:30:19 PM;996,28
Jun 1, 2023;7:30:24 PM;996,28
Jun 1, 2023;7:30:29 PM;998,15
Jun 1, 2023;7:30:34 PM;996,06
Jun 1, 2023;7:30:39 PM;997,58
Jun 1, 2023;7:30:44 PM;998,59
Jun 1, 2023;7:30:49 PM;997,79
Jun 1, 2023;7:30:54 PM;996,93
Jun 1, 2023;7:30:59 PM;995,27
Jun 1, 2023;7:31:04 PM;998,15
Jun 1, 2023;7:31:09 PM;1002,26
Jun 1, 2023;7:31:15 PM;996,64
Jun 1, 2023;7:31:20 PM;997,22
Jun 1, 2023;7:31:25 PM;996,50
Jun 1, 2023;7:31:30 PM;997,36
Jun 1, 2023;7:31:35 PM;998,59
Jun 1, 2023;7:31:40 PM;995,92
Jun 1, 2023;7:31:45 PM;997,94
Jun 1, 2023;7:31:50 PM;995,49
Jun 1, 2023;7:31:55 PM;996,42
Jun 1, 2023;7:32:00 PM;995,42
Jun 1, 2023;7:32:06 PM;997,15
Jun 1, 2023;7:32:11 PM;995,63
Jun 1, 2023;7:32:16 PM;994,84
Jun 1, 2023;7:32:21 PM;998,15
Jun 1, 2023;7:32:26 PM;997,22
Jun 1, 2023;7:32:31 PM;997,07
Jun 1, 2023;7:32:36 PM;998,37
Jun 1, 2023;7:32:41 PM;996,86
Jun 1, 2023;7:32:46 PM;997,79
Jun 1, 2023;7:32:51 PM;997,29
Jun 1, 2023;7:32:56 PM;997,29
Jun 1, 2023;7:33:01 PM;997,22
Jun 1, 2023;7:33:07 PM;995,27
Jun 1, 2023;7:33:12 PM;995,85
Jun 1, 2023;7:33:17 PM;997,58
Jun 1, 2023;7:33:22 PM;997,43
Jun 1, 2023;7:33:27 PM;995,92
Jun 1, 2023;7:33:32 PM;996,35
Jun 1, 2023;7:33:37 PM;997,65
Jun 1, 2023;7:33:42 PM;997,36
Jun 1, 2023;7:33:47 PM;995,34
Jun 1, 2023;7:33:52 PM;999,16
Jun 1, 2023;7:33:57 PM;996,78
Jun 1, 2023;7:34:02 PM;998,95
Jun 1, 2023;7:34:07 PM;996,50
Jun 1, 2023;7:34:12 PM;995,13
Jun 1, 2023;7:34:17 PM;998,80
Jun 1, 2023;7:34:22 PM;998,80
Jun 1, 2023;7:34:28 PM;995,49
Jun 1, 2023;7:34:33 PM;998,73
Jun 1, 2023;7:34:39 PM;996,28
Jun 1, 2023;7:34:44 PM;1000,17
Jun 1, 2023;7:34:49 PM;998,73
Jun 1, 2023;7:34:54 PM;996,86
Jun 1, 2023;7:34:59 PM;998,08
Jun 1, 2023;7:35:04 PM;996,42
Jun 1, 2023;7:35:09 PM;997,07
Jun 1, 2023;7:35:14 PM;998,08
Jun 1, 2023;7:35:19 PM;1001,11
Jun 1, 2023;7:35:24 PM;1000,60
Jun 1, 2023;7:35:29 PM;995,13
Jun 1, 2023;7:35:34 PM;997,43
Jun 1, 2023;7:35:39 PM;994,48
Jun 1, 2023;7:35:44 PM;995,56
Jun 1, 2023;7:35:49 PM;999,38
Jun 1, 2023;7:35:54 PM;997,36
Jun 1, 2023;7:35:59 PM;995,56
Jun 1, 2023;7:36:04 PM;997,22
Jun 1, 2023;7:36:09 PM;994,77
Jun 1, 2023;7:36:14 PM;997,00
Jun 1, 2023;7:36:19 PM;999,02
Jun 1, 2023;7:36:24 PM;1000,67
Jun 1, 2023;7:36:29 PM;1000,24
Jun 1, 2023;7:36:34 PM;998,51
Jun 1, 2023;7:36:39 PM;997,00
Jun 1, 2023;7:36:44 PM;997,43
Jun 1, 2023;7:36:49 PM;996,42
Jun 1, 2023;7:36:54 PM;998,08
Jun 1, 2023;7:37:00 PM;995,85
Jun 1, 2023;7:37:06 PM;994,91
Jun 1, 2023;7:37:11 PM;997,79
Jun 1, 2023;7:37:16 PM;995,56
Jun 1, 2023;7:37:21 PM;995,06
Jun 1, 2023;7:37:27 PM;998,01
Jun 1, 2023;7:37:32 PM;997,94
Jun 1, 2023;7:37:37 PM;996,78
Jun 1, 2023;7:37:42 PM;995,06
Jun 1, 2023;7:37:47 PM;995,63
Jun 1, 2023;7:37:52 PM;997,00
Jun 1, 2023;7:37:57 PM;996,93
Jun 1, 2023;7:38:02 PM;997,36
Jun 1, 2023;7:38:07 PM;997,00
Jun 1, 2023;7:38:12 PM;996,93
Jun 1, 2023;7:38:17 PM;998,08
Jun 1, 2023;7:38:22 PM;996,93
Jun 1, 2023;7:38:28 PM;999,16
Jun 1, 2023;7:38:33 PM;998,95
Jun 1, 2023;7:38:39 PM;997,07
Jun 1, 2023;7:38:44 PM;997,29
Jun 1, 2023;7:38:50 PM;996,57
Jun 1, 2023;7:38:55 PM;994,98
Jun 1, 2023;7:39:00 PM;996,93
Jun 1, 2023;7:39:05 PM;999,02
Jun 1, 2023;7:39:10 PM;999,59
Jun 1, 2023;7:39:16 PM;998,44
Jun 1, 2023;7:39:21 PM;999,09
Jun 1, 2023;7:39:26 PM;999,81
Jun 1, 2023;7:39:31 PM;997,43
Jun 1, 2023;7:39:37 PM;996,06
Jun 1, 2023;7:39:42 PM;999,59
Jun 1, 2023;7:39:47 PM;997,15
Jun 1, 2023;7:39:52 PM;996,64
Jun 1, 2023;7:39:57 PM;998,23
Jun 1, 2023;7:40:03 PM;999,45
Jun 1, 2023;7:40:08 PM;998,44
Jun 1, 2023;7:40:13 PM;998,59
Jun 1, 2023;7:40:19 PM;997,22
Jun 1, 2023;7:40:24 PM;997,58
Jun 1, 2023;7:40:29 PM;999,45
Jun 1, 2023;7:40:34 PM;998,08
Jun 1, 2023;7:40:39 PM;997,07
Jun 1, 2023;7:40:44 PM;996,50
Jun 1, 2023;7:40:49 PM;999,31
Jun 1, 2023;7:40:54 PM;994,84
Jun 1, 2023;7:40:59 PM;996,35
Jun 1, 2023;7:41:04 PM;1000,03
Jun 1, 2023;7:41:09 PM;996,06
Jun 1, 2023;7:41:14 PM;998,80
Jun 1, 2023;7:41:19 PM;1000,24
Jun 1, 2023;7:41:24 PM;997,36
Jun 1, 2023;7:41:29 PM;997,43
Jun 1, 2023;7:41:34 PM;999,16
Jun 1, 2023;7:41:39 PM;998,30
Jun 1, 2023;7:41:44 PM;997,65
Jun 1, 2023;7:41:49 PM;997,94
Jun 1, 2023;7:41:54 PM;995,99
Jun 1, 2023;7:41:59 PM;996,93
Jun 1, 2023;7:42:04 PM;997,00
Jun 1, 2023;7:42:10 PM;995,70
Jun 1, 2023;7:42:15 PM;996,21
Jun 1, 2023;7:42:20 PM;996,42
Jun 1, 2023;7:42:25 PM;996,50
Jun 1, 2023;7:42:31 PM;997,43
Jun 1, 2023;7:42:36 PM;998,30
Jun 1, 2023;7:42:42 PM;999,16
Jun 1, 2023;7:42:47 PM;998,15
Jun 1, 2023;7:42:52 PM;998,08
Jun 1, 2023;7:42:57 PM;996,71
Jun 1, 2023;7:43:02 PM;996,42
Jun 1, 2023;7:43:07 PM;994,19
Jun 1, 2023;7:43:13 PM;997,58
Jun 1, 2023;7:43:18 PM;996,93
Jun 1, 2023;7:43:23 PM;995,49
Jun 1, 2023;7:43:29 PM;996,64
Jun 1, 2023;7:43:34 PM;997,65
Jun 1, 2023;7:43:39 PM;994,77
Jun 1, 2023;7:43:44 PM;997,15
Jun 1, 2023;7:43:49 PM;996,64
Jun 1, 2023;7:43:54 PM;994,77
Jun 1, 2023;7:43:59 PM;1000,17
Jun 1, 2023;7:44:04 PM;997,07
Jun 1, 2023;7:44:09 PM;997,94
Jun 1, 2023;7:44:14 PM;996,21
Jun 1, 2023;7:44:19 PM;999,02
Jun 1, 2023;7:44:24 PM;998,30
Jun 1, 2023;7:44:29 PM;997,79
Jun 1, 2023;7:44:34 PM;996,93
Jun 1, 2023;7:44:39 PM;998,44
Jun 1, 2023;7:44:44 PM;996,06
Jun 1, 2023;7:44:49 PM;996,78
Jun 1, 2023;7:44:54 PM;999,16
Jun 1, 2023;7:44:59 PM;996,50
Jun 1, 2023;7:45:05 PM;995,92
Jun 1, 2023;7:45:10 PM;996,64
Jun 1, 2023;7:45:16 PM;998,73
Jun 1, 2023;7:45:22 PM;997,29
Jun 1, 2023;7:45:27 PM;995,70
Jun 1, 2023;7:45:32 PM;995,85
Jun 1, 2023;7:45:37 PM;996,86
Jun 1, 2023;7:45:42 PM;997,36
